datetime,open,high,low,close,volume
2025-12-30 10:36:00,6.17,6.17,6.17,6.17,0
2025-12-30 10:37:00,6.16,6.16,6.16,6.16,1
2025-12-30 10:38:00,6.16,6.16,6.16,6.16,0
2025-12-30 10:39:00,6.16,6.16,6.16,6.16,0
2025-12-30 10:40:00,6.16,6.16,6.15,6.16,15
2025-12-30 10:41:00,6.15,6.15,6.15,6.15,3
2025-12-30 10:42:00,6.15,6.16,6.15,6.16,6
2025-12-30 10:43:00,6.16,6.16,6.16,6.16,0
2025-12-30 10:44:00,6.18,6.18,6.17,6.17,6
2025-12-30 10:45:00,6.18,6.18,6.18,6.18,5
2025-12-30 10:46:00,6.18,6.18,6.18,6.18,0
2025-12-30 10:47:00,6.17,6.17,6.17,6.17,2
2025-12-30 10:48:00,6.18,6.18,6.18,6.18,1
2025-12-30 10:49:00,6.18,6.18,6.18,6.18,0
2025-12-30 10:50:00,6.18,6.18,6.18,6.18,0
2025-12-30 10:51:00,6.19,6.2,6.19,6.2,71
2025-12-30 10:52:00,6.2,6.2,6.2,6.2,0
2025-12-30 10:53:00,6.21,6.21,6.19,6.19,100
2025-12-30 10:54:00,6.18,6.19,6.18,6.18,1
2025-12-30 10:55:00,6.19,6.19,6.18,6.19,1
2025-12-30 10:56:00,6.19,6.19,6.17,6.17,13
2025-12-30 10:57:00,6.17,6.17,6.17,6.17,0
2025-12-30 10:58:00,6.18,6.18,6.17,6.18,4
2025-12-30 10:59:00,6.17,6.19,6.17,6.18,7
2025-12-30 11:00:00,6.19,6.19,6.18,6.18,9
2025-12-30 11:01:00,6.18,6.18,6.18,6.18,0
2025-12-30 11:02:00,6.18,6.18,6.18,6.18,1
2025-12-30 11:03:00,6.17,6.17,6.16,6.16,9
